S No.,School Code,School Name,State Name,City Name,Address,Email,Phone,PinCode,Description
13267,SCH21587  ,ST. JOHNS SCHOOL,Uttar Pradesh,Hathras,"MURSON GATE, MOHAN GANJ",stthomashathras@yahoo.co.in,5744231650,204101,BOOK SELLER - ASHOK STATIONER`S-HATHRAS
13268,SCH21588  ,S.D. PUBLIC SCHOOL,Uttar Pradesh,Sadabad,"S.D.M. COURT, SADABAD",NULL,9219786597,281304,BOOK SELLER - RATHI BOOK DEPOT. AGRA
13269,SCH21589  ,CENTRAL AGRA PUBLIC SCHOOL,Uttar Pradesh,Sadabad,NEAR HOSPITAL CROSSING AWAL KHERA,NULL,NULL,204101,NULL
13270,SCH21590  ,S. D. PUBLIC SCHOOL,Uttar Pradesh,Hathras,"NAGLA CHHATI , BISAVAR",NULL,NULL,281304,NULL
13271,SCH21591  ,MOTHER MERRY CONVENT,Uttar Pradesh,Hathras,HATHRAS JUNCTION,NULL,9897684628,204101,NULL
13272,SCH21592  ,M.L.D.V.  PUBLIC SCHOOL,Uttar Pradesh,Hathras,SHYAM KUNG.  AGRA ROAD,mldvpubicschool@gmail.com,9675872877,204101,NULL
13273,SCH21593  ,SHRI  RADHA BIHARI  PUBLIC  SCHOOL,Uttar Pradesh,Hathras,BEHIND  M.G.  POLYTECHNIK,NULL,9412276351,204101,BOOK SELLER - ADITYA  BOOK AGENCY
13274,SCH21594  ,INDIAN  PUBLIC  SCHOOL,Uttar Pradesh,Sadabad,"HATHRAS  ROAD , SADABAD",NULL,9897532002,281304,NULL
13275,SCH21595  ,RAPID INTERNATIONAL ACADEMY (CBSE PATT.0,Uttar Pradesh,Hathras,"HATHRAS ROAD, SASNI ",NULL,9719604831,201101,NULL
13276,SCH21596  ,ST. JOHN`S  CONVENT  SCHOOL,Uttar Pradesh,Hathras,"MATHURA ROAD, MURAN ",NULL,9319974306,204213,NULL
13277,SCH21597  ,D.L.P.  PUBLIC  SCHOOL,Uttar Pradesh,Mursan,"PATA KHAS CHAURAHA , SADABAD  ROAD, MURSAN",NULL,9412488452,281306,BOOK SELLER - ASHOK STATIONER`S-HATHRAS
13278,SCH21598  ,DEV VIDYA MANDIR,Uttar Pradesh,Hathras,"CHAWAR GATE, HATHRAS",NULL,9412370800,204101,"BOOK SELLER - ASHOK STATIONERS, HATHRAS"
13279,SCH21599  ,DELHI PUBLIC SCHOOL,Uttar Pradesh,Hathras,"MATHURA ROAD, HATHRAS--204213 (UTTAR PRADESH )",dpshathras@gmail.com,8126652115,204213,NULL
13280,SCH21600  ,OXFORD PUBLIC SCHOOL,Uttar Pradesh,Mursan,"SADABAD ROAD, MURSAN",NULL,NULL,204213,NULL
13281,SCH21601  ,D. C. PUBLIC SCHOOL (CBSE PATT.),Uttar Pradesh,Sadabad,"NAUGOAN, SADABAD",NULL,8533823049,281304,BOOK SELLER - AGARWAL BOOKS-AGRA
13282,SCH21602  ,TAGORE INTERNATIONAL SCHOOL,Uttar Pradesh,Sikandrarao,DOMDAMA NEAR OLD POST OFFICE,NULL,8273254402,204215,BOOK SELLER - GOPAL BOOK DEPOT. 
13283,SCH21603  ,ST. MARY PUBLIC SCHOOL,Uttar Pradesh,Hathras,"MURSAN GATE,  MOHAN GANJ,NEAR GHANTA GHAR ",NULL,NULL,204101,NULL
13284,SCH21604  ,CHANDRA PUBLIC SCHOOL,Uttar Pradesh,Sadabad,"MURSAN ROAD, SADABAD",NULL,9927490058,281306,BOOK SELLER - SHARMA BOOK STORE-SADABAD
13285,SCH21605  ,S.K.M. HR. SEC. SCHOOL,Uttar Pradesh,Sadabad,"GARHI INCHHA, BHURKA, BALDEV ROAD, SADABAD",NULL,9319795111,281302,NULL
13286,SCH21606  ,B.D.S. PUBLIC SCHOOL,Uttar Pradesh,Mursan,"HATHRAS ROAD, MURSAN",NULL,9410427954,204213,NULL
13287,SCH21607  ,R.G. PUBLIC SCHOOL,Uttar Pradesh,Mursan,"SABJI MANDI, MURSAN",NULL,8126232514,204213,NULL
13288,SCH21608  ,SAROJ GYAN MANDIR,Uttar Pradesh,Hathras,HATHRAS KILA,NULL,9259467803,204101,NULL
13289,SCH21609  ,VIKAS SHISHU MANDIR,Uttar Pradesh,Hathras,SADABAD GATE,NULL,NULL,204101,NULL
13290,SCH21610  ,SMT. CHANDRA KALA MEMORIAL PUB. SCHOOL,Uttar Pradesh,Hathras,CHANDPA (HATHRAS),NULL,9368049835,204101,NULL
13291,SCH21611  ,AMOL CHAND PUBLIC SCHOOL,Uttar Pradesh,Hathras,OPP-RELIANCE PETROL PUMP SIKANDRARAO,amol.chand@yahoo.co.in,9997605703,204215,NULL
13292,SCH21612  ,BABA SAUDAN SINGH VEERMATI DEVI PUBLIC SCHOOL,Uttar Pradesh,NULL,"LUHETA, KURAWALI",gvoilcarrier@rediffmail.com,NULL,204101,NULL
13293,SCH21613  ,LORD KRISHNA PUBLIC  SCHOOL,Uttar Pradesh,Hathras,"MATHURA ROAD, HATHRAS-204213 (UTTAR PRADESH )",principal@lordkrishnaschool.in,9997220055,204213,NULL
13294,SCH21614  ,RAJ KAMAL PUBLIC SCHOOL,Uttar Pradesh,Sikandrarao,"GOSH GANJ, SIKANDRA RAO, HATHRAS",rajkamalpublic@gmail.com,9837049025,204215,NULL
13295,SCH21615  ,SAIEMA MANSOOR PUBLIC SCHOOL,Uttar Pradesh,Hathras,PARSARA,seenues@gmail.com ,9319337972,204101,NULL
13296,SCH21616  ,CENTRAL PUBLIC SCHOOL,Uttar Pradesh,Sadabad,"HATHRAS ROAD, NR. SYNDICATE BANK, SADABAD--281306, DISTT. HATHRAS (UTTAR PRADESH )",NULL,9897290381,281306,NULL
13297,SCH21617  ,SEEMAX INTERNATIONAL SCHOOL,Uttar Pradesh,Sasni,"I/F OF KANYA GURUKUL SCHOOL,  AGRA-ALIGARH ROAD, SASNI",NULL,929526633,204216,NULL
13298,SCH21618  ,MAA BHARTI PUBLIC SCHOOL (CBSE PATT.) ,Uttar Pradesh,Sikandrarao,"PURAN  GANJ, SIKANDRA RAO",NULL,9927083628,201215,BOOK SELLER - ADITYA  BOOK AGENCY
13299,SCH21619  ,LOHIA VIDYA MANDIR SENIOR SECONDARY SCHOOL,Uttar Pradesh,Hathras,HATHRAS,NULL,NULL,204101,NULL
13300,SCH21620  ,SEKSARIA SUSHILA DEVI PUBLIC SCHOOL,Uttar Pradesh,Hathras,"AGRA ROAD, GIJROLI, HATHRAS-204101 (UTTAR PRADESH )",contactamitsehgal@hotmail.com,9828336555,204101,NULL
13301,SCH21621  ,RAJINDER LOHIA VIDYA MANDIR  SCHOOL (R.L.V.M.) ,Uttar Pradesh,Hathras,"VASANT VIEW, ALIGARH ROAD",mittalanjali08@gmail.com,8979031234,204101,BOOK SELLER - SELF- ASHOK STATIONARY MART
13302,SCH21622  ,ST. FRANCIS SENIOR SECONDARY SCHOOL,Uttar Pradesh,Hathras,"MAHAMAYA NAGAR, ALIGARH ROAD, HATHRAS--204101, (UTTAR PRADESH )",NULL,NULL,204101,NULL
13303,SCH21623  ,ST. FRANCIS INTER COLLEGE,Uttar Pradesh,Hathras,"THAMNA GHANDI, HATHRAS-204101 (UTTAR PRADESH )",paps@lw1.vsnl.net.in,5722292012,204101,NULL
13304,SCH21624  ,R.P.M. SENIOR SEC. SCHOOL,Uttar Pradesh,Hathras,"KOTA ROAD, HATHRAS--204101 (UTTAR PRADESH )",NULL,9759071015,204101,NULL
13305,SCH21625  ,SHRI  BALWANT  SINGH  SR.SEC.  SCHOOL-SALEMPUR,Uttar Pradesh,Hathras,"HATRAS SIKANDRARAO  ROAD, SALEMPUR",sbsschool51@gmail.com,9411046276,204215,NULL
13306,SCH21626  ,B.L.S. INTERNATIONAL  SCHOOL,Uttar Pradesh,Hathras,"ALIGARH ROAD, HATHRAS--204101 (UTTAR PRADESH )",blsinternationalsschool@gmail.com,9219401727,204101,NULL
13307,SCH21627  ,ST. VIVEKANAND SR. SEC.SCHOOL-SADABAD,Uttar Pradesh,Sadabad,"AGRA BYE PASS ROAD, SADABAD",anilrajputntr@gmail.com,9412179358,281306,NULL
13308,SCH21628  ,JAWAHAR NAVODYA VIDYALAYA,Uttar Pradesh,NULL,"AGSAULI, SIKANDRARAOU",NULL,NULL,204215,NULL
13309,SCH21629  ,UNION PUBLIC SCHOOL,Uttar Pradesh,Hathras,"VIJAYGARH ROAD, SASNI,",unionpublicschool@yahoo.co.in,8859843198,204216,"BOOK SELLER - VIDYARTHI PUSTAK BHANDAR, ALIGARH"
13310,SCH21630  ,B.S. PUBLIC SCHOOL (CBSE PATT.),Uttar Pradesh,Sadabad,"OPP. S.D.M. COURT, AGRA ROAD, SADABAD",NULL,9997152580,281304,NULL
13311,SCH21631  ,SAEMA MANSOOR PUBLI SCHOOL,Uttar Pradesh,Hathras,"PARSARA, HATHRAS",secnues@gmail.com,9319337972,204101,BOOK SELLER - ANWAR BOOK DEPOT
13312,SCH21632  ,VIRENDRA SINGH BAGHEL EDUCATION CENTER,Uttar Pradesh,Orai,"JALAUN  ROAD, ORAI--284001, DISTT. JALAUN (UTTAR PRADESH )",oraivsbeducationcenter@gmail.com,7881190563,284001,NULL
13313,SCH21633  ,SHRI VINAYAK ACADEMY INT.SCHOOL,Uttar Pradesh,Orai,NEAR RATH BUS STAND ,svaischoolorai@gmail.com,9956310779,285001,NULL
13314,SCH21634  ,THAKUR MAHENDRA SINGH PUBLIC SCHOOL    ,Uttar Pradesh,Orai,"NEAR JILA PARISHAD,  MONA HOUSE CHURBHI ROAD, ",NULL,9415114272,285001,NULL
13315,SCH21635  ,RAM SHREE DEVI PUBLIC SCHOOL,Uttar Pradesh,Orai,"RAM SHREE NAGAR, JHANSI  ROAD  ",ramshreepublicschool@yahoomail.com,9616295093,285001,NULL
13316,SCH21636  ,S.R PUBLIC SCHOOL ,Uttar Pradesh,Orai,"KALPI ROAD, NEAR POLYTECHNIC ORAI--285001, DISTT. JALAUN  (UTTAR PRADESH )",srpublicschool.ori@gmail.com,9616572024,285001,NULL
13317,SCH21637  ,DIVINE  MERCY  SCHOOL    ,Uttar Pradesh,Orai,MAVAI ROAD ,NULL,9453854902,285001,NULL
13318,SCH21638  ,GURUKULAM  PUBLIC SCHOOL ,Uttar Pradesh,Orai,KALPI ROAD RAHIYA ,NULL,9889926665,285001,NULL
13319,SCH21639  ,JEEVAN JYOTI CHANDRA KAMAL ACADEMY,Uttar Pradesh,Orai,"NEAR ,JAISWAL TOWER ,PATEL NAGAR KALPI ROAD ",jjcka50@gmail.com,254899,285001,NULL
13320,SCH21640  ,MORNING  STAR PUBLIC SCHOOL,Uttar Pradesh,Orai,"SWAMI KRISHNA NAND PURAM, KERMER ROAD, NEAR RAILWAY CROSSING, ORAI--284001, DISTT. JALAUN ( UTTAR PRADESH )",morningstarorai@rediffmail.com,5162258242,284001,NULL
13321,SCH21641  ,SACRED HEART SR. SEC. SCHOOL    ,Uttar Pradesh,Orai,"NEW MACHANIC NAGAR,  KONCH ROAD",sacredheartcentenaryacademy@gmail.com,NULL,285001,NULL
13322,SCH21642  ,ARITOTLE WORLD SCHOOL (SSC & CBSE PATT.) ,Uttar Pradesh,Etawah,"JASWANT NAGAR, AGARA ROAD",NULL,NULL,206246,NULL
13323,SCH21643  ,ASHA PUBLIC SCHOOL,Uttar Pradesh,Kannauj,"BHUGAITAPUR, TIRWA ROAD, KANNAUJ",ashapublicschool1@gmail.com,7505373737,209725,NULL
13324,SCH21644  ,CHRISTU JYOTHI ACADEMY,Uttar Pradesh,Kannauj,"SARAI SAH MOHAMMAD, G.T. ROAD,  KANNAUJ",ckakannauj@gmail.com,8887444220,209725,NULL
13325,SCH21645  ,ASHA  PUBLIC SCHOOL,Uttar Pradesh,Chhibramau,"SALEMPUR,  SIKANDARPUR,G.T. ROAD, CHHIBRAMAU--209729 , DISTT. KANNAUJ  (UTTAR PRADESH )",NULL,9554650637,209729,NULL
13326,SCH21646  ,ST. PAUL'S SCHOOL,Uttar Pradesh,Chhibramau,"LALAKPUR, BIDHUNA ROAD, CHHIBRAMAU--209721, DISTT. KANNAUJ (UTTAR PRADESH )",NULL,5691296388,209721,NULL
13327,SCH21647  ,ST. JOSEPH`S  SCHOOL,Uttar Pradesh,Jalalpur,NEAR RAM LEELA GROUND,NULL,9452626004,224149,NULL
13328,SCH21648  ,D.D. CENTRAL ACADEMY,Uttar Pradesh,Jalalpur,"NEAR HAATHI TEMPLE, AKBARPUR ROAD,",NULL,NULL,224149,NULL
13329,SCH21649  ,M.B.M.M. ACADEMY,Uttar Pradesh,MALIPUR,"AKBARPUR  ROAD, MALIPUR-224159, DISTT. AMBEDKAR NAGAR (UTTAR PRADESH )",NULL,5273224124,224159,NULL
13330,SCH21650  ,MOTHER TERESA PUBLIC  SCHOOL,Uttar Pradesh,Akbarpur,"TAMSA MARG, MEERANPUR",NULL,9905712220,224122,NULL
13331,SCH21651  ,DR. A.K. PUBLIC SCHOOL,Uttar Pradesh,Akbarpur,"TAMSA MARG, MEERANPUR, FAIZABAD ROAD , DIST AMBEDKAR NAGAR ",NULL,NULL,224144,NULL
13332,SCH21652  ,HOLY MISSION ENGLISH SCHOOL,Uttar Pradesh,Gosainganj (Goshainganj),"NEAR JAWAHIR RICE MILL, TELIAGARH, GOSHAINGANJ-224141, DISTT. FAIZABAD (UTTAR PRADESH )",NULL,9451729977,224141,NULL
13333,SCH21653  ,ST FRANCIS SCHOOL,Uttar Pradesh,Akbarpur,PATEL NAGAR,NULL,9415554435,224122,NULL
13334,SCH21654  ,MOHSIN PUBLIC SCHOOL,Uttar Pradesh,Jalalpur,NEAR MADARSA,NULL,NULL,NULL,NULL
13335,SCH21655  ,WESTRIDGE HILTON SCHOOL,Uttar Pradesh,BASKHARI,"MAIN ROAD, BASKHARI--224155, DISTT. AMEDKAR NAGAR (UTTAR PRADESH )",NULL,5274277001,224155,NULL
13336,SCH21656  ,GODS GRACE PUBLIC SCHOOL,Uttar Pradesh,Tanda,"KHASPUR, TANDA",NULL,NULL,224122,NULL
13337,SCH21657  ,TAKSHILA ROOTS (PRIMARY),Uttar Pradesh,Akbarpur,"MOHSINPUR, MANSOORPUR, JAUHARDEEH ROAD, AKBARPUR--224122, DISTT. AMBEDKAR NAGAR (UTTAR PRADESH )",takshila.akbarpur@gmail.com,9721524068,224122,NULL
13338,SCH21658  ,GLOBAL WISDOM ACADEMY,Uttar Pradesh,Akbarpur,"FAIZABAD ROAD, ",NULL,NULL,224122,NULL
13339,SCH21659  ,D.A.V. PUBLIC SCHOOL,Uttar Pradesh,Tanda,ASOPUR-FAIZABAD ROAD,NULL,NULL,224238,NULL
13340,SCH21660  ,D.A.V.  ACADEMY,Uttar Pradesh,Tanda,"C/O MISHRILAL ARYA KANYA INTER COLLEGE NEAR BUS STAND ,TANDA",NULL,NULL,224190,NULL
13341,SCH21661  ,ST. XAVER`S HIGH SCHOOL,Uttar Pradesh,Akbarpur,"TAMSA MARG, MEERANPUR",NULL,NULL,224122,NULL
13342,SCH21662  ,COSMOPOLITAN ENGLISH MEDIUM  SCHOOL,Uttar Pradesh,Tanda,ASOPUR-FAIZABAD ROAD,NULL,NULL,224238,NULL
13343,SCH21663  ,ST. JOHN`S  SCHOOL,Uttar Pradesh,Akbarpur,NEAR BUS STAND,NULL,9415169495,224122,NULL
13344,SCH21664  ,TANDA MONTESSORI SCHOOL,Uttar Pradesh,Tanda,OPP. BUS STAND,NULL,NULL,224190,NULL
13345,SCH21665  ,RADIANT CENTRAL CHILDREN ACADEMY,Uttar Pradesh,Jalalpur,"MALIPUR ROAD, JALALPUR--224149, DISTT. AMBEDKAR NAGAR ( UTTAR PRADESH )",radiantcollege@gmail.com,5275264112,224149,NULL
13346,SCH21666  ,ST. PETER'S,Uttar Pradesh,Akbarpur,"GHANDHI NAGAR, NEAR BUS STAND",spsakbarpur@rediffmail.com,NULL,224122,NULL
13347,SCH21667  ,TAKSHILA ACADEMY,Uttar Pradesh,Akbarpur,"LORPUR TAZAN, MALIPUR ROAD, AKBARPUR, DISTRICT AMBEDKAR NAGAR- 224122",NULL,NULL,224122,NULL
13348,SCH21668  ,MAHARANI GEETADEVI EDUCATION CENTRE,Uttar Pradesh,NULL,AKBARPUR  ROAD,NULL,NULL,224159,NULL
13349,SCH21669  ,VIVEKANAND SHISHU KUNJ SR.SEC. SCHOOL,Uttar Pradesh,Tanda,NTPC TOWNSHIP,NULL,8795171619,224238,NULL
13350,SCH21670  ,DALIMSS SUNBEAM SCHOOL,Uttar Pradesh,Tanda,"VIDUT NAGAR , NTPC TOWNSHIP, TANDA-224238, DISTT. AMBEBKAR NAGAR ( UTTAR PRADESH )",NULL,9580240742,224238,NULL
13351,SCH21671  ,DR. AMRIT LAL ISHRAT MEMLAL SUNBEAM SCHOOL,Uttar Pradesh,Tanda,"P.O VIDUTNAGAR, NTPC TANDA",dalimsstandandantpc@gmail.com,NULL,224238,NULL
13352,SCH21672  ,JAWAHAR NAVODAYA  VIDYALAYA,Uttar Pradesh,NULL,BPO-SJHOULI,mbncoll@ap.nic.in,9305347732,224235,NULL
13353,SCH21673  ,R.A.V. PUBLIC SCHOOL,Uttar Pradesh,Tanda,Ambedkar Nagar,,,224145,NULL
13354,SCH21674  ,HIRA PUBLIC SCHOOL,Uttar Pradesh,HANSWAR,"HANSWAR, DIST AMBEDKAR NAGAR",NULL,NULL,224143,NULL
13355,SCH21675  ,ENFANT INDIA INTERNATIONAL SCHOOL,Uttar Pradesh,Ambedkar Nagar,"DREAMZ LAND,SARDAR PUR,KICHHAUCHHA,BASKHARI ,DIST.  AMBEDKAR NAGAR",NULL,NULL,224155,NULL
13356,SCH21676  ,NIRMALA JUNIOR HIGH SCHOOL,Uttar Pradesh,NULL,"CHITAUNO, KALEPUR, MAHEWAL P.O",NULL,NULL,224139,NULL
13357,SCH21677  ,ST. JOSEPH HIGH SCHOOL,Uttar Pradesh,NULL,JAFARGANJ,NULL,NULL,224146,NULL
13358,SCH21678  ,SANJOS ACADEMY,Uttar Pradesh,Dibiyapur,"N.T.P.C.-GAIL CANAL ROAD, DIBIYAPUR--206244, DISTT. AURAIYA ( UTTAR PRADESH )",sanjosacademydibi@gmail.com,5683282570,206244,NULL
13359,SCH21679  ,LOTUS  VALLEY  SCHOOL,Uttar Pradesh,Auraiya,"JALAUN CHAURAHA, YAMUNA ROAD",surendratmv@gmail.com,206122,206122,NULL
13360,SCH21680  ,PORWAL PUBLIC RESIDENCIAL SCHOOL ,Uttar Pradesh,Auraiya,"MAIN ROAD, SATTESHWAR ROAD, AURAIYA --206122 (UTTAR PRADESH )",NULL,9412503705,206122,NULL
13361,SCH21681  ,LITTLE ANGELS PUBLIC SCHOOL (CBSE PATT.),Uttar Pradesh,Auraiya,SHUBHLA BUILDING,NULL,NULL,206122,NULL
13362,SCH21682  ,JAYPEE INTERNATIONAL SCHOOL,Uttar Pradesh,Auraiya,"NEVILGANJ & N.H. 2, KANPUR ROAD, DHAURERA, AURAIYA-206122  (UTTAR PRADESH )",NULL,NULL,206122,NULL
13363,SCH21683  ,RAPID  GLOBAL SCHOOL,Uttar Pradesh,Bidhuna,"ACHALDA  ROAD, BIDHUNA-206243, DISTT. AURAIYA (UTTAR PRADESH )",NULL,NULL,206243,NULL
13364,SCH21684  ,HARE RAMA HARE KRISHANA PUB. SCHOOL,Uttar Pradesh,Auraiya,BHAGWARI GANJ,NULL,9412405693,206144,NULL
13365,SCH21685  ,JAWAHAR NAVODAYA VIDYALAYA,Uttar Pradesh,Dibiyapur,"GRAM-GAIYYAPUR, POST - SAHAYAL, VIA-DIBIYAPUR",NULL,NULL,206244,NULL
13366,SCH21686  ,GREEN VALLEY PUBLIC SCHOOL,Uttar Pradesh,Dibiyapur,"NTPC GAIL, CANAL ROAD, DIBIYAPUR-206244 DISTT. AURAIYA (UTTAR PRADESH )",NULL,NULL,206244,NULL
13367,SCH21687  ,S.S. VIDYA PEETH,Uttar Pradesh,Auraiya,"BELA, AURIYA",NULL,NULL,206122,NULL
13368,SCH21688  ,ST. FRANCIS  SR.SEC. SCHOOL,Uttar Pradesh,Auraiya,"ANNEPUR, KHARKA, AURAIYA-206122 (UTTAR PRADESH )",auraiyastfrancics@gmail.com,7017028827,206122,NULL
13369,SCH21689  ,GAIL D.A.V. PUBLIC SCHOOL,Uttar Pradesh,Dibiyapur,"GAILGAON DIBIYAPUR--206244, DISTT. AURAIYA (UTTAR PRADESH )",principal.dav@gamil.co.in,5683282212,206244,NULL
13370,SCH21690  ,PT. BABU RAM PANDEY ACADEMY,Uttar Pradesh,Auraiya,"BEEJALPUR ROAD, JASWANTPUR, MURADGANJ, AURAIYA-206129 (UTTAR PRADESH )",NULL,NULL,206129,NULL
13371,SCH21691  ,GYANASTHALI ACADEMY,Uttar Pradesh,Auraiya,"B/H, TEHSIL, KALI MATA TEMPLE ROAD",gyan.sthali.academy.auriya@gmail.com,7409799995,206122,BOOK SELLER - BALAJI BOOK DEPOT AURAIYA
13372,SCH21692  ,ST. JOSEPH,Uttar Pradesh,Dibiyapur,"GAIN VIHAR, DIBIYAPUR",NULL,NULL,206244,NULL
13373,SCH21693  ,KENDRIYA VIDYALAYA,Uttar Pradesh,Dibiyapur,"N.T.P.C. CAMPUS, DIBIYAPUR, DIST. AURAIYA",pbrpauraiya@gmail.com,5683235,206244,BOOK SELLER - OPEN BOOK-LIST
13374,SCH21694  ,ST. JOSEPH`S SR.SEC.  SCHOOL,Uttar Pradesh,Dibiyapur,"N.T.P.C. CAMPUS, DIBYAPUR-206244, DISTT. AURAIYA ( UTTAR  PRADESH )",NULL,NULL,206244,NULL
13375,SCH21695  ,G.D. GLOBAL SCHOOL,Uttar Pradesh,Azamgarh,"KARTALPUR CITY BY PASS, AZAMGARH--276001 (UTTAR PRADESH )",info@gdglobalschool.ocm,5462265052,276001,NULL
13376,SCH21696  ,CROSS BELLY SCHOOL,Uttar Pradesh,Azamgarh,"KUKRIPUR, SATHIAON",NULL,9616931179,276007,NULL
13377,SCH21697  ,ST. JOSEPH`S  ENGLISH  SCHOOL,Uttar Pradesh,LALGANJ (Azamgarh) ,VPO. MASIRPUR,NULL,8005079375,276202,BOOK SELLER - EDUCATIONAL HOUSE-AZAMGARH
13378,SCH21698  ,D.P.S. PLAY  SCHOOL,Uttar Pradesh,Azamgarh,"SINGH NIKETAN  , PURANA  PULL HARBANSPUR",NULL,8800305781,276001,NULL
13379,SCH21699  ,CHANDRA  DUST  TO  CROWN  PUBLIC  SCHOOL,Uttar Pradesh,Azamgarh,NEAR  RTO  OFFICES,NULL,9452952105,276001,NULL
13380,SCH21700  ,BHAGWATI  PUBLIC  SCHOOL,Uttar Pradesh,NULL,"KHANIARA,  LALGANJ",NULL,NULL,276202,NULL
13381,SCH21701  ,SHIBLI NATIONAL GIRLS HIGH SCHOOL,Uttar Pradesh,Azamgarh,"PANDEY BADA CHAURAHA, AZAMGARH ",NULL,9473786235,220761,NULL
13382,SCH21702  ,S.B.S. SCHOOL (CBSE PATT.),Uttar Pradesh,Azamgarh,"TARWA  ROAD, KHANIYARA",NULL,9532222544,276202,BOOK SELLER - EDUCATIONAL HOUSE-AZAMGARH
13383,SCH21703  ,AZAMGARH PUBLIC SCHOOL,Uttar Pradesh,Azamgarh,"KOTILA  CHECK POST, RANI KA SARAI--AZAMGARH-276207 (UTTAR PRADESH )",apsprincipal@yahoo.com,9451276056,276207,NULL
13384,SCH21704  ,ASHRAFIA CONVENT SCHOOL,Uttar Pradesh,NULL,"VPO. MAHUL, AZAMGARH",ashrafiaconvent@yahoo.co.in,9152109204,276325,BOOK SELLER - LAKSHMI BOOK CENTRE-AZAMGARH
13385,SCH21705  ,KENDRIYA VIDYALAYA,Uttar Pradesh,Azamgarh,"HIRAPATI, AZAMGARH",desbhakt@nde.vsnl.net.in,NULL,276001,NULL
13386,SCH21706  ,NOORJAHAN CHILDREN SCHOOL,Uttar Pradesh,Azamgarh,"VILL. DAUNA-276202 , DISTT AZAMGARH--276202 (UTTAR PRADESH )",ncsdauna786@gmail.com,9554239480,276202,NULL
13387,SCH21707  ,TINY TOTS SCHOOL,Uttar Pradesh,Azamgarh,"67, RAIDOPUR",tinytotsazm@gmail.com,NULL,276001,NULL
13388,SCH21708  ,MAHARISHI VIDYA MANDIR,Uttar Pradesh,Azamgarh,"PODDAR HOUSE, 494, CIVIL LINES",NULL,NULL,276001,NULL
13389,SCH21709  ,RATNA  PUBLIC  SCHOOL,Uttar Pradesh,Azamgarh,CIVIL LINES,NULL,9335278970,276001,NULL
13390,SCH21710  ,E-SHAN PUBLIC SCHOOL,Uttar Pradesh,Azamgarh,"ROHUA  MUSTAFABAD, KATGHAR , AZAMGARH--276202 (UTTAR PRADESH )",info@e-shanpublicschool.org,8004778969,276202,NULL
13391,SCH21711  ,IQRA PUBLIC SCHOOL,Uttar Pradesh,Azamgarh,"IDGAH ROAD, MUNDIYAR, DISTT. AZAMGARH-276304 ( UTTAR  PRADESH )",iqra.school@hotmail.com,9919512674,276304,BOOK SELLER - LAKSHMI BOOK DEPOT
13392,SCH21712  ,ST. XAVIER`S  HIGH  SCHOOL,Uttar Pradesh,NULL,LALGANJ  NEAR  SBI  BANK,NULL,NULL,276202,NULL
13393,SCH21713  ,G.D.  MEMORIAL  YONKERS  ENGLISH  SCHOOL,Uttar Pradesh,LALGANJ (Azamgarh) ,KHANIARA,gdmyes.azm@gmail.com,9452113038,276202,BOOK SELLER - DIRECT - FROM VARANASI
13394,SCH21714  ,BRIO WORLD  ACADEMY,Uttar Pradesh,LALGANJ (Azamgarh) ,"PLOT  NO..231,  KHANIYARA, MASIRPUR, TARWA  ROAD,  LALGANJ",NULL,9839171374,276202,BOOK SELLER - DIRECT 
13395,SCH21715  ,JAWAHAR NAVODAYA VIDYALAYA,Uttar Pradesh,Jiyanpur,JIYANPUR,NULL,NULL,276138,NULL
13396,SCH21716  ,WISDOM INTERNATIONAL SCHOOL,Uttar Pradesh,Azamgarh,"ICICI BANK CAMPUS, CIVIL LINES, AZAMGARH",NULL,NULL,276001,NULL
13397,SCH21717  ,NEW OXFORD  PUBLIC  SCHOOL,Uttar Pradesh,Phulpur,"NEAR  RAILWAY  CROSSING  , PHOOLPUR",NULL,9415656041,276304,BOOK SELLER - LAKSHMI BOOK DEPOT
13398,SCH21718  ,ALIYAH  PUBLIC SCHOOL,Uttar Pradesh,Bilariaganj,"BILARIYAGANJ, DIST. AZAMGARH",NULL,NULL,276121,NULL
13399,SCH21719  ,ANAND MEMORIAL ACADEMY,Uttar Pradesh,Bilariaganj,"DOHRIGHAT ROAD, BILARIYAGANJ",anandmemorialschoolazm@gmail.com,7752895956,276121,BOOK SELLER - DIRECT 
13400,SCH21720  ,ZIAUDDIN KHAN MEMORIAL COLLEGE,Uttar Pradesh,Azamgarh,"TAHSEEL- NIZAMBAD, AZAMGARH",info@zkmschool.com,NULL,223227,NULL
13401,SCH21721  ,SARVODAYA  PUBLIC SCHOOL,Uttar Pradesh,Azamgarh,"GHORATH TAPPA, NEAR  R.T.O  HARBANHPUR, AZAMGARH--276001 (UTTAR PRADESH )",rpysps8800@gmail.com,5462260970,276001,NULL
13402,SCH21722  ,NEW CAMBRIDGE SR. SEC. SCHOOL,Uttar Pradesh,Azamgarh,"SANICHAR BAZAR, PHOOLPUR",managernewcambridge@gmail.com,NULL,276304,NULL
13403,SCH21723  ,CHILDREN  SR.SEC. SCHOOL,Uttar Pradesh,Azamgarh,"NEAR RAILWAY STATION GATE,VARANASI ROAD, AZAMGARH--276001 (UTTAR PRADESH )",principal@csssazh.com,5463243365,276001,NULL
