Client ID,Client Code,Client Name,Owner Name,State,City,Address,Email,Phone,Pin Code,latitude,longitude
24273,BKS03621,SATISH PUSTAK MANDIR,MR.KAMAL GOYAL,Madhya Pradesh,Gwalior,"KRISHNA MALL, OPPOSITE ROYAL HOSPITAL, (ROXY TALKIES) KAMPOO ROAD , LASHKAR GWALIOR -474001",,9826225295,474001,,
24274,BKS03622,NEW PRAKASH STORE,MR.RATAN BHAWNANI,Madhya Pradesh,Gwalior,"opp-shatabdi travels , near shri Hanuman mandir , kampoo road , lashkar Gwalior -474001",,9617692608,474001,,
24258,BKS03606,VIHAAN BOOKS STORE,MR.KISHAN SINGH JADAUN,Madhya Pradesh,Gwalior,"53/10,Riverview colony ,morar Gwalior (M.P) 474006",,9111177711,474006,,
24259,BKS03607,BANSAL BOOK DEPOT,RAMESH BANSAL,Madhya Pradesh,Gwalior,"opp-police station,mall road ,morar Gwalior -474006",,9425700511,474006,,
24260,BKS03608,AGARWAL BOOK HOUSE,DEEPAK AGARWAL,Madhya Pradesh,Gwalior,"NEAR MORAR POLICE STATION , MORAR GWALIOR",,9753279175,474006,,
24239,BKS03587,SHREE BALAJI BOOK DEPOT,MR.RAJU LODHI,Madhya Pradesh,Gwalior,"VICTORIA MARKET ,CHAUPATI KE PASS , PHOOL BAGH GWALIOR",,8889944750,474002,,
24240,BKS03588,SARASWATI STORES,PRABHAT SUKLA,Madhya Pradesh,Gwalior,"VICTORIA MARKET ,PHOOL BAGH ,NEAR CHAUPATI GWALIOR",,9669586555,474002,,
24241,BKS03589,BALAJI STORES,MR.SUNIL CHAWDA,Madhya Pradesh,Gwalior,"NEW VICTORIA MARKET ,PHOOL BAGH GWALIOR",,9826475477,474002,,
23116,BKS03469,IRA BOOK DEPOT,VIKASH GUPTA,Madhya Pradesh,Gwalior,"GALI N-1,LALITPUR COLONY NEAR ANTHAM HOTEL ,BEHIND SANATAN DHARAM MANDIR LASHKAR GWALIOR 474009",,9300002080,474009,,
14094,BKS01823,JONY BROTHERS MARKETTING,,Madhya Pradesh,Gwalior,M.H. CHORAH INFRONT OF MARIMATA KA MANDIR MORAR GWALIOR --474006 (MADHYA PRADESH,,,,,
14095,BKS01824,SHRI KRISHNA BOOK DEPOT,,Madhya Pradesh,Gwalior,"PATANKAR BAZAR, LASHKAR GWALIOR--474001 (MADHYA PRADESH",,,,,
14096,BKS01825,POONAM BROTHERS,,Madhya Pradesh,Gwalior,"JAIN COLONY,PHALKE SAHEB KA BADA, PHALKA BAZAR, LASHKAR GWALIOR--474001 (MADHYA PRADESH )",,,,,
14097,BKS01826,ADARSH STATIONARY STORE,,Madhya Pradesh,Gwalior,"OPP. DARPAN MINI STADIUM, DARPAN COLONY,THATIPUR GWALIOR--474011 (MADHYA PRADESH",,,,,
14098,BKS01827,AGGARWAL BOOK DEPOT,,Madhya Pradesh,Gwalior,NEAR COOKS RESTAURANT PATANKAR BAZAR GWALIOR--474001 (MADHYA PRADESH,,,,,
14099,BKS01828,JAIN TRADERS,,Madhya Pradesh,Gwalior,ARYA NAGAR NEAR HDFC BANK MORAR GWALIOR--474006 (MADHYA PRADESH,,,,,
14100,BKS01829,SHANTI PRAKASHAN,,Madhya Pradesh,Gwalior,"SADAR BAZAR, MORAR GWALIOR--474006 (MADHYA PRADESH",,,,,
14101,BKS01830,GAMBHIR PUSTAK BHANDAR,,Madhya Pradesh,Gwalior,"NAYA SANTAR,MORAR GWALIOR-474006 (MADHYA PRADESH )",,,,,
14102,BKS01831,NEW BHARTIYA PRAKASHAN,,Madhya Pradesh,Gwalior,"NEAR GAS GODOWN,PHALKE SAHEB KA BADA PHALKA BAZAR LASHKAR,GWALIOR-474001 (MADHYA PRADESH )",,,,,
16236,BKS02954,O S R SUPPLIERS,MR. SOURABH NAMDEV,Madhya Pradesh,Hoshangabad,"NEAR FOUZDAR PETROL PUMP, BESIDE DR. SHIVAM GAUR DENTAL CLINIC, RASULIYA",,9074477505,461001,,
14112,BKS01841,ANAND STATIONERS,Mr.Anand Darda,Madhya Pradesh,Itarsi,MG ROAD AZAD CHOWK ITARSI HOSHANGABAD,riteshdarda1981@gmail.com,7572235263,461111,,
14113,BKS01842,SWASTIK BOOK DEPOT,Mr.Gaurav Jain,Madhya Pradesh,Itarsi,NEAR HDFC BANK THIRD LINE ITARSI,,7827205693,461111,,
14114,BKS01843,LOVELY BOOKS DEPOT,Mr. Anil Jugani,Madhya Pradesh,Itarsi,HARDA ROAD S.P.M GATE HOSANGABAD,,7827303065,461001,,
14115,BKS01844,VIDYARTHI BHANDAR,,Madhya Pradesh,Itarsi,"MANGALWARA BAZAR,PIPARIYA HOSHANGABAD",mayurpanjwani9@gmail.com,7576222080,461775,,
14116,BKS01845,JAGRATI BOOK DEPOT,,Madhya Pradesh,Itarsi,"23, ITWARA BAZAR, OPP DISTRICT HOSPITAL HOSHANGABAD",jagratibookdipo@gmail.com,9300710128,451001,,
14117,BKS01846,ANKIT ENTERPRISE,,Madhya Pradesh,Itarsi,"JAYPRAKASH NAGAR, SHOP NO. 01 NAGPUR ROAD, OLD ITARSI",ankitenterprisesitarsi@gmail.com,9826012418,461111,,
14118,BKS01847,MAHADEV STATIONERY & BOOK DEPOT,Mr. Akhilesh Jagde,Madhya Pradesh,Itarsi,GANDHI PARK HOSHANGABAD,,9407505853,461001,,
14119,BKS01848,MANISH BOOK DEPOT,Mr.Manish Gupta,Madhya Pradesh,Itarsi,"GUPTA MARKET, MAIN ROAD, HOSHANGABAD",manishbookdepot@gmail.com,7574254496,461001,,
14180,BKS01909,SHREE INDORE BOOK DEPOT,,Madhya Pradesh,Indore,"504, M.G.ROAD OPP. KOTHARI MARKET INDORE--452010",,,,,
14181,BKS01910,TRIVENI BOOKS & STATIONARY,,Madhya Pradesh,Indore,SHOP NO. 28-29 IKDC BUILDING 2/2 OLD PALASIA INDORE-452010,,,,,
14182,BKS01911,SUSHIL PRAKSHAN,,Madhya Pradesh,Indore,"212, KHAJURI BAZAR INDORE--452010",,,,,
14183,BKS01912,M.B. PUBLISHERS & DISTRIBUTORS,,Madhya Pradesh,Indore,G-1 GANESH PLAZA KHAJURI BAZAR INDORE--452010,,,,,
14184,BKS01913,BHAIYA STORES,,Madhya Pradesh,Indore,"166, KHAJURI BAZAR INDORE-452010",,,,,
14185,BKS01914,BHAIYA INDUSTRIES,,Madhya Pradesh,Indore,"269, JAWAHAR MARG, OPP CITY NUSRING HOME, INDORE--452010",,,,,
14186,BKS01915,AKSHAR SANSAR PUBLISHERS & DISTRIBUTORS,,Madhya Pradesh,Indore,"35, KUNWAR MANDLI KHAJURI BAZAR, INDORE--452010",,,,,
14187,BKS01916,AGARWAL BOOK STORE,,Madhya Pradesh,Indore,"1496, PATTI BAZAR MHOW INDORE",agarwalbookmhow@rediffmail.com,9826604082,453441,,
14188,BKS01917,MAHESH BOOK DEPOT,,Madhya Pradesh,Indore,"15/2 ALAPURA JUNI INDORE PANGISPAGA TIRATHBAI SCHOOL, PALSIKAR ROAD, INDORE 452010",,,,,
14191,BKS01920,AMIT BOOK CENTER,,Madhya Pradesh,Indore,"S-4,5,6 SHOP NEAR TEEN PULIA CHAURAHA GIRLS COLLEGE, INDORE--452010",,,,,
21926,BKS03299,SARASWATI BOOK DEPOT,,Madhya Pradesh,Indore,SOUTH RAJMOHLLA NEAR HDFC BANK INDORE--452010,,,,,
21911,BKS03284,MADAAN STATIONERY,,Madhya Pradesh,Indore,LIG SQUARE--INDORE--452010,,,,,
21914,BKS03287,AKRITI PUBLING HOUSE,,Madhya Pradesh,Indore,"KUNWAR MANDI , KHAJURI BAZAR--INDORE 452010",,,,,
21915,BKS03288,ARUN PRAKASHAN,,Madhya Pradesh,Indore,"KUNWAR MANDI, KHAJURI BAZAR-INDORE--452010",,,,,
21917,BKS03290,NARMADA BOOK POINT,,Madhya Pradesh,Indore,"SLICE NO-4, VIJAY NAGAR, INDORE-452010",,,,,
21918,BKS03291,SWATI PUBLICATION,,Madhya Pradesh,Indore,"PALHAR NAGAR, INDORE--452010",,,,,
21919,BKS03292,NAGAR BOOKS & STATIONERS,,Madhya Pradesh,Indore,"KHAJURI BAZAR, NEAR BADA GALI, INDORE--452010",,,,,
21920,BKS03293,MURJANI STORE,,Madhya Pradesh,Indore,"NEAR GURUDWARA, 19, PRINCE YASHWANT ROAD, NIHALPURA, KOYLA BAKHAL, -INDORE--452010",,,,,
23022,BKS03380,M/s Anand Stationers & Book Centre,Mr. Om Prakash Adhlakha,Madhya Pradesh,Jabalpur,"Rabra Complex, Near Indian Bank, Katanga Tiraha, Narmada Road, Jabalpur",,9425154784,482001,,
14168,BKS01897,KITAB GHAR,,Madhya Pradesh,Jabalpur,"24, PRINCE STREET GALGALA JABALPUR--482001",,,,,
14169,BKS01898,JAIPUR BOOK DEPOT & STATIONARY,,Madhya Pradesh,Jabalpur,"NEARJ.R.C GATE NARMADA ROAD, JABALPUR",santoshagarwal1010@gmail.com,9426425854,482008,,
14170,BKS01899,FAMINA STATIONERS,,Madhya Pradesh,Jabalpur,636 SADAR GURUDWARA BUILDING JABALPUR,happy_makkar@live.com,9981098290,482001,,
14171,BKS01900,AKASH BOOK DISTRIBUTOR,,Madhya Pradesh,Jabalpur,"75/10 PRICE STREET MASJID GALI, GALGALA JABALPUR--482002",,,,,
14172,BKS01901,ANAND BOOKS & STATIONERS,,Madhya Pradesh,Jabalpur,"41, NEAR ANGARH MAHAVEER MNADIR GORAKHOUR POICE STATION ROAD JABALPUR--243601",,,,,
14173,BKS01902,CHILDREN BOOK HOUSE,,Madhya Pradesh,Jabalpur,"10, DESHBANDHU COMPLEX NAUDRA BRIDGE JABALPUR--482002",,,,,
14174,BKS01903,SACHIN GENERAL AND STORES,Mr. Sachin Jain,Madhya Pradesh,Jabalpur,"BESIDE BADKUL HOTEL, PINANHARI KI MADHIYA, JABALPUR",,9827265455,482002,,
14175,BKS01904,NERBUDA BOOK DEPOT,Mr. Shrikant Indurkhya,Madhya Pradesh,Jabalpur,"1105, KOTWALI WARD ANDHERDEO JABALPUR",,9827776646,482001,,
14176,BKS01905,SANGAM GENERAL STORES,Mr.Sanjeev Gupta,Madhya Pradesh,Jabalpur,MAIN ROAD GORAKHPUR JABALPUR,,9425389293,482001,,
14177,BKS01906,RAVI STATIONERS,,Madhya Pradesh,Jabalpur,SADAR GURUDWARA SADAR BAZAR JABALPUR--482001,,,,,
14178,BKS01907,PEEKAY BOOKS & STATIONERS,,Madhya Pradesh,Jabalpur,"MOTI BUILDING , SADAR BAZAR JABALPUR-482001",,,,,
14179,BKS01908,NEW RADHIKA BOOK PALACE,,Madhya Pradesh,Jabalpur,"SHOP NO. 3, D.N.JAIN MARKET NEAR MALVIYA CHOWK JABALPUR--482001",,,,,
14124,BKS01853,KATARIA BOOK STORES,Mr. Naman Kataria/Mr.SurendraKatariya,Madhya Pradesh,Meghnagar,"SADAR BAZAR, STATION ROAD, MEGHNAGAR JHABUA",,9425487806,457779,,
14123,BKS01852,OM SHREE SAI TARDERS,Mr.Sanjay Bhatewara,Madhya Pradesh,Thandla,KHAWASA TH. THANDLA,sanjaybhatewra@gmail.com,9589882798,457772,,
14125,BKS01854,SHREE MAHAVIR AGENCY,Mr.Punnet/ Mr. Nitesh,Madhya Pradesh,Murwara ,"OPP. POLICE STATION ,RAGHUNATHGANJ,KATNI",mahicyber@rediffmail.com,9425363412,483501,,
14126,BKS01855,LAXMI GENERAL STAIONERY,,Madhya Pradesh,Murwara ,MAIN MARKET NEW KATNI,mangesh.kalway@gmail.com,9329662947,483501,,
14127,BKS01856,LAXMI BOOK DEPOT,,Madhya Pradesh,Khandwa,"KUNDAN COMPLEX, OPP GIRLS SCHOOL BURHANPUR",,9039550391,450339,,
14128,BKS01857,SARASWATI BOOK DEPOT,,Madhya Pradesh,Khandwa,NEAR TEEN PULIYA STATION ROAD KHANDWA,,9425006912,450001,,
14129,BKS01858,AJAY STATIONERY MART,Mr.Ajay Rathi,Madhya Pradesh,Khandwa,"4, GANJA GODOWN MARKET INIDRA COMPLEX PHOOL BAZAR KHANDWA",shubhjainshubh04@gmail.com,9425516500,450001,,
21921,BKS03294,PRITIBHA STORE,,Madhya Pradesh,Barwaha,"MANDLESHWAR, BADWAHA , KHARGONE--451115",,,,,
21928,BKS03301,ADINATH BOOK CENTER,,Madhya Pradesh,Khargone,"RADHAVALLAV MARKET, KHARGONE-45",,,,,
21923,BKS03296,SANGHVI STORE,,Madhya Pradesh,Khargone,"HOSPITAL ROAD, KHARGONE-45",,,,,
21924,BKS03297,GAURAV BOOKS AND STATIONERS,,Madhya Pradesh,Khargone,"3-B, GUMASTA NAGAR, NEAR AISECT, OPP. ADITYA HOSPITAL INDORE -452009",,,,,
21925,BKS03298,JAIN PUSTAK BHANDAR,,Madhya Pradesh,Khargone,"POST OFFICE CHAURAHA, KHARGONE--45",,,,,
14132,BKS01861,JBS DISTRIBUTORS,Mr. Mayank Jain,Madhya Pradesh,Khargone,"A- 101, RADHA VALLABH MARKET KHARGONE",wiseskj@gmail.com,9425087064,451001,,
14130,BKS01859,SCHOOL COLLEGE BOOK DEPOT,,Madhya Pradesh,Mandsaur,"NAYAPURA ROAD, MANDSAUR",,7422221004,458002,,
14131,BKS01860,NAHATA BROTHERS,Mr.Pravin Nahta,Madhya Pradesh,Mandsaur,SHOP NO. 1ROGI KALYAN COMPLEX SUCHITRA TALKIES B.P.L CHOWRAHA,sourabhnahata17396@gmail.com,9926032078,458001,,
23151,BKS03501,BHAIYA PRAKASHAN,MR.BRAJ KISHORE AGARWAL,Madhya Pradesh,Morena,"VIPRA TOWER , NEAR RATHI HOSPITAL ,MORENA -476001",,9425127595,476001,,
14121,BKS01850,REWASHREE BOOK & STATIONARY,Rajneesh Kourav,Madhya Pradesh,Gadarwara,"HOSPITAL ROAD, GARDARWARA",rajneeshkourav19@gmail.com,9407057583,487551,,
14122,BKS01851,BANSAL GENERAL STORE,,Madhya Pradesh,Gadarwara,JHANDA CHOWK GADARWARA,,7791254325,487551,,
14120,BKS01849,ACHARYA GENERAL STORES,Mr. Narendra Acharya,Madhya Pradesh,Gadarwara,SARAFA BAZAR GADARWARA,jayant.kumar42@gmail.com,7791254356,487551,,
14133,BKS01862,ARIHANT BOOK AGENCY,,Madhya Pradesh,Neemuch,"522, HUDCO COLONY NEEMUCH--458441",,,,,
14134,BKS01863,GANVESH ENTERPRISES,,Madhya Pradesh,Neemuch,"22, VIVEK PATH, NEAR CLOCK TOWER NEEMUCH",ganvesh@hotmail.com,7423220569,458441,,
14135,BKS01864,SAKLECHA STATIONERY MART,,Madhya Pradesh,Neemuch,"11, JAJOO MARKET NEEMUCH--458441",,,,,
21922,BKS03295,RAMESH BOOK WORLD OR RAJ BOOK WORLD,,Madhya Pradesh,Neemuch,"BOOK MARKET, NEEMUCH-458441",,,,,
14136,BKS01865,VISHWA BHARTI BOOKS & STATIONERS,,Madhya Pradesh,Raisen,"MAIN MARKET, DURGA CHOWK MANDIDEEP DISTT. RAISEN--462046",,,,,
14137,BKS01866,RATHI GENERAL STORE,Mr.Jai Prakash Rathi,Madhya Pradesh,Raisen,MAIN MARKET OLD BUS STAND NEAR ALKA TALKIES RATHI COMPLEX BAREILLY RAISEN,amit.mishra071978@gmail.com,7486230471,464668,,
14138,BKS01867,CHANDAK BOOK DEPOT,Mr.Punnet Chandak,Madhya Pradesh,Raisen,J.J. ROAD BARAILY RAISEN,,9993423003,464668,,
21916,BKS03289,ARIHANT BOOKS,,Madhya Pradesh,Jaora,"PIPLODA ROAD, NEAR COURT, JAORA, RATLAM-457226",,,,,
21927,BKS03300,PANKAJ BOOK CENTRE,,Madhya Pradesh,Jaora,"PIPLODA ROAD, PIPLI BAZAR, JAORA RATLAM--457226",,,,,
14158,BKS01887,TRISHA ENTERPRISES,,Madhya Pradesh,Ratlam,"07, STADIUM MARKET LOKENDRA BHAWAN ROAD RATLAM",,9300821799,457001,,
14159,BKS01888,ARVINDRAJ EDUCATIONAL SUPPLY CENTRE,,Madhya Pradesh,Ratlam,"2,NAVAKARAPPARTMENT, DR. RAJENDRA PRASAD MARG SHIVPURI COMPAUND RATLAM--457001",,,,,
14160,BKS01889,ACADEMIC POINT,Mr.Prakash Jain,Madhya Pradesh,Ratlam,"1,KOTHARIVAS RATLAM",ankita_pipada@rediffmail.com,7879744581,457001,,
14161,BKS01890,SADGURU PUSTAKL BHANDAR,Mr.Bal Kishan,Madhya Pradesh,Ratlam,"9, RAM MANDIR SAJJAN MILL ROAD, RATLAM",,9827506669,457001,,
14162,BKS01891,RATAN PAPER PRINTERS,Mr.Praveen Chopra,Madhya Pradesh,Ratlam,"2,NAVAKARAPPARTMENT, DR. RAJENDRA PRASAD MARG SHIVPURI COMPAUND RATLAM",aesc.rtm@gmail.com,9827718399,457001,,
14163,BKS01892,AGARWAL BROTHERS,,Madhya Pradesh,Ratlam,"19, KOTHARI MARKET, 2 SQUARE BATTI RATLAM-457001",,,,,
14140,BKS01869,GOYAL BOOKS & STATIONER'S,Mr.Ravi/Mayank Goyal,Madhya Pradesh,Rewa,"GOYAL MARKET, AMAHIYA ROAD REWA",goyalmayank59@yahoo.com,9407343810,462001,,
14141,BKS01870,VIDYA BHAWAN,,Madhya Pradesh,Rewa,OPP. P.K.SCHOOL CIVIL LINES REWA,,9424315399,486001,,
14142,BKS01871,AGRASEN BOOK DEPOT,Mr.Kamlesh Agarwal,Madhya Pradesh,Rewa,"VIKARAM BRIDGE ROAD,REWA",abdrewa1998@gmail.com,7662404019,486001,,
14143,BKS01872,DEEPAK BOOK & STATIONERY CENTRE,Mr. Sanjay Jain,Madhya Pradesh,Sagar,"5, CIVIL LINES SAGAR",deepakgroupsgr@gmail.com,7582227304,470002,,
14144,BKS01873,SHREE BALAJI STATIONERY,,Madhya Pradesh,Sagar,BANGLAI KALI TIGADA M.L.B ROAD GOPAL GANJ SAGAR,shreebalajistationary.2012@rediffmail.com,7582404530,470001,,
14145,BKS01874,SHARADA BOOK DEPOT,Mr.Alok Goswami,Madhya Pradesh,Sagar,"4, AJAY PREM SHOPPING CENTRE CIVIL LINES SAGAR",shardabooks09@gmail.com,9407590770,470001,,
14103,BKS01832,SINGH SANTA DEPOT,,Madhya Pradesh,Satna,"OPP. SAREE GHAR, BIHARI CHOWK SANTA",singhbookdepot123@gmail.com,7671200981,485001,,
14104,BKS01833,GYAN STATIONERS & SPORTS,Mr.Gyan Chand Khatwani,Madhya Pradesh,Satna,KANVAR NAGAR SATNA,aaakaa22@gmail.com,7672403926,485005,,
14105,BKS01834,SARANGI DEVI & COMPANY,,Madhya Pradesh,Satna,"SHUBHAM TOWER, J.R. BIRLA ROAD SATNA",sarangidevi@yahoo.com,7672404814,485005,,
14106,BKS01835,SANJAY STATIONERS,,Madhya Pradesh,Satna,SUDARSHAN COMPLEX OLD POWER HOUSE CHOWK SATNA,sanjaysts333@gmail.com,9424907904,485001,,
14107,BKS01836,ABHAY BOOKS & STATIONERS,Mr.Bhanu Jain,Madhya Pradesh,Satna,"BESIDE GAYATRI MANDIR KRISHNA NAGAR, SATNA",abhaybook1982@gmail.com,9425842277,485001,,
14108,BKS01837,ADARSH STATIONERY MART,Mr. Satyendra Jain,Madhya Pradesh,Satna,"22 PALIKA BAZAR, STATION ROAD, SATNA",adarshstationery@yahoo.com,7672401414,485001,,
15161,BKS02885,ADARSH STATIONARY,Mr. Adarsh Jain,Madhya Pradesh,Satna,"22, PALIKA BAZAAR, STATION RD. SATNA",,919993791566,485001,,
23111,BKS03464,ADITYA BOOK STORES,MRS. ALKA SINGH,Madhya Pradesh,Satna,"C/ O MR. SHIV PRASAD SINGH SOMVANSHI, SOMVANSHI SADAN, NEAR DR. REKHA TRIPATHI CLINIC, CIVIL LINES SATNA",,8120695788,485001,,
19352,BKS03071,Scholars home College,Mr. Rajiv Soin,Madhya Pradesh,Satna,"Bharhut Nagar- Bank Colony Rd. Behind Bus Stand, Bharhut Nagar",,8358008888,485001,,
19353,BKS03072,Aditya Book Stores,Ms. Garima Singh,Madhya Pradesh,Satna,"Behind BSNL Office, Beside Vaishali Enclave Main Gate, Umri",,9922904958,485001,,
19354,BKS03073,Abhay Books & Stationers,Mr. Bhanu Jain,Madhya Pradesh,Satna,"Beside Gayatri Traders, Krishna Nagar, Satna",,9425842277,485001,,
23023,BKS03381,M/S Dhaval Books & Stationery,Mr. Prakash Jain,Madhya Pradesh,Sehore,"Opp. Mankameshwari Mandir, Sehore",,9826088242,466001,,
23031,BKS03388,JAIN BOOK STALL- SEHORE,,Madhya Pradesh,Sehore,"VPO- SEHORE, MP",,,,,
14109,BKS01838,MOHTA PUSTAK SADAN,Mr. Hirdesh Mohta,Madhya Pradesh,Sehore,POWER HOUSE CHAURAHA SEHORE,,8435939524,466001,,
14110,BKS01839,MAA NARMADA STATIONARY,Mr.Ajay Tewari,Madhya Pradesh,Sehore,"NARMADA ROAD, SHAHGANJ",vinaytewari82@gmail.com,9098552585,466554,,
14111,BKS01840,SHREE NATH ENTERPRISES,Mr.Pankaj Rawat,Madhya Pradesh,Sehore,"FRONT OF NJG BANK BHOPAL NAKA, SEHORE",,9893335288,466001,,
14153,BKS01882,NEW VIRAT PUSTAK BHANDAR,,Madhya Pradesh,Shahdol,"NEAR JAIN MAINDIR MAIN ROAD, SHAHDOL--284001 (MADHYA PRADESH )",,,,,
23117,BKS03470,SANNMATI PRAKASHAN,MR.KARTIK JAIN,Madhya Pradesh,Shivpuri,"COLLECTOR KOTHI ROAD, SHREE RAM COLONY NEAR PARTH ACADEMY SHIVPURI",,79999383768,473551,,
24293,BKS03641,Bharti Pustak Sadan,MR.RAJENDRA VERMA,Madhya Pradesh,Shivpuri,"Hospital Chouraha, Court Rd, Shivpuri, Madhya Pradesh 473551",,9630172589,473551,,
14154,BKS01883,PANKAJ TRADERS,Mr.Pankaj Khare,Madhya Pradesh,Sidhi,HOSPITAL CHOWK SIDHI,kharepan@gmail.com,9685872436,486661,,
14155,BKS01884,STUDENT POINT,Mr.Jayant Dev,Madhya Pradesh,Singrauli,SHANKAR MARKET POST- JAYANT SINGRAULI,jayantdev2@gmail.com,9425556930,486890,,
14157,BKS01886,ANJALI STATIONERY,Mr.Abhay Rai,Madhya Pradesh,Singrauli,NAVJEEVAN VIHAR VINDHYANAGAR SINGRAULI,abhayrai211@gmail.com,9425858797,486885,,
14139,BKS01868,SHREEDHAR BOOK STALL & SUPPLIERS,Mr.Babu Bhaiya,Madhya Pradesh,Tikamgarh,"FRIENDS COLONY, NEAR PUSHPA ENG. MED. SCHOOL TIKAMGARH",sunilnambiartkg@rediffmail.com,9425145903,472001,,
14164,BKS01893,SHREE GYAN GANGA BOOKS & STATIONERS,,Madhya Pradesh,Ujjain,"49/1, KAMLA NEHRU MARG, FREEGANJ UJJAIN--456001",,,,,
14165,BKS01894,SUGHANDHI BOOK CENTRE,Mr.Jitendra,Madhya Pradesh,Ujjain,71/7 ANMOL MOGH SADAN NEAR WATER TANK GUDRI CHOURAHA UJJAIN,sugandhibookcentre@gmail.com,9406618184,456006,,
14166,BKS01895,MP PUBLISHERS & SUPPLIERS,,Madhya Pradesh,Ujjain,"47, KAMLA NEHRU MARG FREEGANJ, UJJAIN--456001",,,,,
14167,BKS01896,PARAG BOOK DEPOT,,Madhya Pradesh,Ujjain,"60, VARRUCHI MARG GURUDWARA CHOURAHA NEAR PSC ACADEMY FREEGANJ, UJJIAN-456001",,,,,
24385,BKS03733,M.P BOOKS AND STATIONERS,MR.ANKKIT BAHETI,Madhya Pradesh,Ujjain,"47,Kamla Nehru Marg ,freeganj ujjain.M.P -456010",,9826099912,456010,,
18282,BKS03003,RUDRA TRADERS,PADAMNAVE PARASHAR,Madhya Pradesh,Vidisha,"SHOP NO. 17, BALLABH MARKET, BAL VIHAR",,8319314415,464001,,
14148,BKS01877,BHAIYA SAHITYA SADAN,,Madhya Pradesh,Vidisha,GANDHI CHOWK NEEMTAL VIDISHA,,9425149836,464001,,
14149,BKS01878,BANSAL TRADING COMPANY,Mr.Bansal,Madhya Pradesh,Vidisha,MAIN ROAD,btcvidisha@gmail.com,7592232419,464001,,
14150,BKS01879,RUDRA TRADERS,,Madhya Pradesh,Vidisha,"SHOP NO. 17, VALLABH MARKET BAL VIHAR VIDISHA",,9926185080,464001,,
14151,BKS01880,SHYAM BOOK DEPOT,Mr.Mahendra Kumar Gupta,Madhya Pradesh,Vidisha,KANHIYA HAZARI KA BADA VIDISHA,,7592234027,464221,,
14152,BKS01881,JAIN GENERAL STORES,Mr.Sanjay Kumar Jain,Madhya Pradesh,Vidisha,RAMDWARA VIDISHA,jainstoresvidisha@gmail.com,9589718600,464001,,
19824,BKS03199,AKOLA BOOK DEPOT,,Maharashtra,Akola,"AKOLA, MAHRASTRA",,,,,
19825,BKS03200,MAA LAXMI BOOK DEPOT,,Maharashtra,Akola,"NEAR VITHAL MANDIR, OLD CITY, AKOLA, MAH.",,,,,
18283,BKS03004,LAXMI BOOK DEPOT.,,Maharashtra,Murtijapur (Murtajapur),MURTIJAPUR -AKOLA,,,,,
18284,BKS03005,BALAJI AGARWAL BOOK DEPOT,,Maharashtra,Murtijapur (Murtajapur),"MURTIJAPUR, AKOLA",,,,,
18287,BKS03008,VINAYAK STATIONERS.,,Maharashtra,Aurangabad,AURANGABAD,,,,,
18288,BKS03009,DIVYA STATIONERS,,Maharashtra,Aurangabad,"KAMAGAS CHOWK, AURANGABAD",,,,,
18289,BKS03010,SADR`S JAT BOOK CENTRE,,Maharashtra,Aurangabad,"AUSAUYPURA, AURANGABAD",,,,,
18276,BKS02997,MY BOOK PALACE,,Maharashtra,Aurangabad,"SATARA PADASAD, AURANGABAD (MH)",,,,,
18277,BKS02998,PHONIEX BOOKS DISTRIBUTOR,,Maharashtra,Aurangabad,"CIDIO NO. 6, AURANGABAD",,,,,
18278,BKS02999,LOKSEVA GENERAL STORE,,Maharashtra,Aurangabad,"BAJRANG CHOWK, AURANGABAD",,,,,
18279,BKS03000,TAJ BOOK CENTRE,,Maharashtra,Aurangabad,"JUNA BAZAR, AURANGABAD",,,,,
19828,BKS03203,SARASWATI BOOK CENTRE-AURANGABAD,,Maharashtra,Aurangabad,"AURANGABAD PUSTA, AURANGABAD, MAHRASTRA",,,,,
19829,BKS03204,AADITI BOOK CENTRE,,Maharashtra,Aurangabad,"AURANGPURA, AURANGABAD, MAHRASTRA",,,,,
19383,BKS03101,AAZZT BOOK CNETRE,MRS. SACHIN,Maharashtra,Aurangabad,AURANGABAD,,,,,
23123,BKS03476,NEW ARIHANT STATIONERS & BOOK CENTRE,,Maharashtra,Aurangabad,"MIG-27, AVISHKAR COLONY, AURANGABNAD-431003",,,,,
24174,BKS03522,IDEAL AGENCIES,,Maharashtra,Aurangabad,"46-P, GUT # 105, BEED BYASS, SARATA PARISAR, AURANGABAD-431002",,,,,
21963,BKS03335,"ARTI BOOK SELLER , AURANGABAD",,Maharashtra,Aurangabad,"AURANGA BAD, MAHRASTRA",,,,,
20887,BKS03260,SRI SARASWATI BOOK CNETRE,,Maharashtra,Aurangabad,AURANGABAD (MAHARASHTRA ),,,,,
20892,BKS03264,HIRA BOOKS &STATIONERY,,Maharashtra,Aurangabad,"BAJAJ NAGAR COLONY, AURANGABAD (MAHARASHTRA )",,,,,
19382,BKS03100,SRI BALAJI BOOK CENTRE,,Maharashtra,Waluj Bk.,"WALUJ, AURANGABAD",,,,,
19826,BKS03201,HARSH BOOK DEPOT,,Maharashtra,Buldana (Buldhana),"MALKAPUR, DISTT. BULDHANA",,,,,
19385,BKS03103,DEBOSHRI SAHA,,Maharashtra,Chandrapur,CHANDRAPUR,,,,,
